GEOID,sex_bias,sex_explicit_bias,sex_weighted_bias,sex_weighted_explicit_bias
01083,0.336243275240977,1.48170731707317,0.391530695318043,1.58206400498291
01085,0.929884613012631,3.625,0.449664571409377,2.25787721726678
01087,0.605307077101679,1.77083333333333,0.46647946708701,1.90474088854759
01089,0.329682704624603,1.51977848101266,0.355781348791185,1.51209502835453
01091,0.645243508236913,2.6875,0.443342230194349,2.17766795510692
01093,0.260691809936851,0.8,0.412768957132797,1.7047051058261
01095,0.449598153816739,2.13372093023256,0.445107329406855,2.06183322682763
01097,0.355143678512215,1.75944170771757,0.380347249764653,1.73083486365619
01099,0.631161720492224,5.44444444444444,0.446633346523917,2.93518402759242
01101,0.406563072786406,1.59230769230769,0.423634907924319,1.58950101489493
01103,0.32060067379068,1.98863636363636,0.382711797629827,1.96013350858707
01105,0.332580329604727,2.0625,0.41933836811656,2.10825013654541
01107,0.688216672456657,5.5,0.460697872221603,3.06108181475629
01109,0.458507077829504,3.01959114139693,0.469503889051891,2.86919733852353
01111,0.529282977866776,3.24444444444444,0.489814800807945,2.88655752264586
01113,0.448341532433834,2.23931623931624,0.445576385184733,2.21616780198625
01115,0.428426799819219,2.375,0.437021381792355,2.24992093600918
01117,0.381895446509408,2.11185468451243,0.404610479202313,2.02656121590672
01119,0.182331725268811,2.16666666666667,0.402671237737539,2.07978106294822
01121,0.315960789088734,0.980769230769231,0.389776733508999,1.3241540737511
01123,0.556988448575325,1.95454545454545,0.461410723246268,1.98125395468302
01125,0.36094329639458,1.71580671580672,0.381650482253419,1.6343196727617
01127,0.31192226288152,1.71666666666667,0.400464093429677,1.86049523742345
01129,0.400695603090949,2.57692307692308,0.425648696099173,2.18414060037472
01131,0.610693276851722,3.0,0.437727992749138,2.20714910352956
01133,0.46425474348879,2.65625,0.43655500882619,2.27742024506413
02013,0.113265508135703,6.375,0.285372294739294,1.6999970458138
02016,-0.218023805463009,0.333333333333333,0.271970156686634,0.919833276423183
02020,0.292787051963672,1.2440543601359,0.305225767095582,1.18271646268272
02050,0.203667682398277,0.546875,0.257982354281442,0.662711549563713
02060,-0.409681701184624,0.0,0.28471979248348,0.9272288100413
02068,0.307506534016576,0.666666666666667,0.291988626272961,0.934713703410059
02070,0.147080815976423,1.0,0.281095391371235,0.981472828368737
02090,0.26823746246351,1.30547550432277,0.281909908765788,1.24445476141812
02100,0.734091599334729,0.0,0.31071937616152,0.903617991004044
02110,0.223294649261394,0.861904761904762,0.262597495667059,0.858604768777587
02122,0.279759493326439,0.962765957446808,0.292785181219745,0.94870055251192
02130,0.200455921382526,0.611111111111111,0.281083572118333,0.824502768750827
02150,0.291033932909019,1.85897435897436,0.294643732067457,1.44499067977254
02170,0.27950304243589,1.27304964539007,0.292621978769946,1.19973323662922
02180,0.529220600240054,1.66666666666667,0.30288960877806,1.12591886592976
02185,0.268873419003619,1.625,0.289614091502656,1.06051651868586
02188,0.294486497128853,2.66666666666667,0.288673120847152,1.18368529851393
02201,0.232290774447751,0.5625,,
02220,0.388683007930419,0.5625,0.309074006919069,0.830252210265961
02232,0.214434127682368,-0.5,,
02240,0.295775367994025,-0.714285714285714,0.293490273136056,0.648089855708011
02261,0.380303741103031,1.42105263157895,0.310477663559808,1.15768320490907
02270,0.257454540822328,-0.5,,
02280,0.222297972918289,0.388888888888889,,
02282,0.123126168986978,0.0,0.292541998468639,0.969835625967506
02290,0.316969916174991,1.5,0.294766814813881,1.05348627104093
04001,0.344202133372675,1.66176470588235,0.34633390753763,1.46858560295618
04003,0.404130740041544,0.94047619047619,0.391329586672407,0.97488355793048
04005,0.287308955004869,1.10288065843621,0.305604380435185,1.01084237032545
04007,0.391348367482587,1.22619047619048,0.364341410927941,1.16971638662852
04009,0.298120985418284,1.42592592592593,0.327486743058867,1.28123056317658
04011,0.166968539358733,1.79166666666667,0.318151632669447,1.3566131658471
04012,0.383196825987157,1.35,0.348236844995749,1.23866082125047
04013,0.310640997772621,1.09153237914123,0.327569245833485,1.04746983604543
04015,0.371071297563533,1.2568306010929,0.373744631312379,1.24845525095711
04017,0.423813459258307,1.9875,0.386240151306009,1.72730174919615
04019,0.252543642935009,0.725395114942529,0.271994156505914,0.69090980800366
04021,0.37186326765915,0.988126649076517,0.378212141919234,0.990163449476793
04023,0.119715054808165,0.675,0.298072211341062,0.949618584085031
04025,0.265963431548998,0.711087420042644,0.296078635031962,0.713474713553857
04027,0.361983303349261,1.32575757575758,0.364293901284479,1.27894623402598
05001,0.286706308107947,0.807692307692308,0.373069940836166,1.4906148614239
05003,0.316267183024352,2.46875,0.374878672284814,2.09767753603299
05005,0.395355320635572,1.9375,0.396871399147208,1.89187954278
05007,0.317180910424094,1.4486921529175,0.342578784037956,1.38731596806897
05009,0.21408816120819,0.511363636363636,0.329978774460746,1.02035889546838
05011,0.485782490174016,1.41666666666667,0.389442889909984,1.77908950808977
05013,0.933953361487867,10.0,0.390662061896451,2.18898400952795
05015,0.138957587834969,0.26530612244898,0.303576082430515,0.783240728711715
05017,0.294336260134211,1.375,0.376141653808975,1.71691610198101
05019,0.367901846965222,2.35294117647059,0.38330261484189,2.18593030651704
05021,0.718487958854613,3.40909090909091,0.418458066196212,2.3311387318073
05023,0.398658023706944,2.89130434782609,0.391964243416542,2.33748371469893
05025,0.197423894354012,2.5,0.379022742406334,1.91725542383458
05027,0.368454129341599,1.73888888888889,0.383294634583815,1.73512840721894
05029,0.304374365362248,2.33333333333333,0.368365167228109,2.09076940844004
05031,0.382961470343547,2.54449152542373,0.394527519151893,2.41431384515624
05033,0.366109755931588,1.6031746031746,0.383599480106371,1.63207863447088
05035,0.537954986336784,2.28125,0.440897430303187,2.11394839477507
05037,0.550440388646878,3.06666666666667,0.411560908304448,2.28714758326471
05039,0.762697036122445,4.375,0.406771653660144,2.22111988850671
05041,0.503558778755255,3.08333333333333,0.393853379309599,2.08727587306523
05043,0.373240761935994,1.58823529411765,0.381687687013588,1.78695358965239
05045,0.292135256924255,1.59987357774968,0.315876770685344,1.51638346375179
05047,0.371571579722195,3.59090909090909,0.383553984842439,2.39413617763966
05049,0.469034691144375,1.47368421052632,0.404040340677474,1.68844080199425
05051,0.219904754215953,0.586614173228346,0.297221038835622,0.757166926800162
05053,0.20979918992055,2.26086956521739,0.350077522487625,2.02608593038956
05055,0.255710081962622,1.93478260869565,0.343499762799574,1.87132423888916
05057,0.532668903801477,3.67857142857143,0.40704314689929,2.47708552284676
05059,0.347111991614126,1.11111111111111,0.378711493056888,1.45070179319195
05061,0.615972200965772,4.625,0.394131688234474,2.22358831909915
05063,0.199226073379163,1.26470588235294,0.322195807455221,1.42331920785896
05065,0.335813989483683,2.28571428571429,0.38084641594783,2.00355232160902
05067,0.496383268138371,4.64285714285714,0.391157208484909,2.45720922766838
05069,0.423073465860415,1.8943661971831,0.408661381918795,1.86423087459341
05071,0.313219269148664,2.1,0.366165999923344,1.96449418433905
05073,0.278082455169905,0.333333333333333,0.381503398873643,1.7053195924189
05075,0.398815594134309,2.23684210526316,0.38891844722112,2.04336501728006
05077,0.671704475758553,3.0,0.408736689601071,2.13436670537331
05079,0.262144844786927,0.928571428571429,0.372185511271317,1.6558959846346
05081,0.574053153262779,2.78571428571429,0.399894815410056,2.06033102074335
05083,0.436695450305738,3.34782608695652,0.400465627231848,2.52997091273293
05085,0.338570180457578,1.44,0.365507325059472,1.43974738864729
05087,0.38971185410405,1.675,0.388214738080825,1.76083560013283
05089,0.307810696055574,2.3125,0.377128719549048,2.01835150944587
05091,0.371435370254928,2.2258064516129,0.38337998900526,2.02818923725185
05093,0.554480330250512,3.15384615384615,0.450835408000069,2.72801964844996
05095,0.33975290974632,1.1875,0.382026538600485,1.6998779351862
05097,0.677220845728395,0.666666666666667,0.392881148675945,1.74790088850427
05099,0.277406802830422,2.16666666666667,0.379597942546297,1.89541675411463
05101,0.607051073380756,2.41666666666667,0.402212816139061,1.96344548722512
05103,0.531292924033761,1.90540540540541,0.436481146890356,1.84507551557096
05105,0.235162323938168,1.01612903225806,0.35068674878495,1.39584883655183
05107,0.397652800719165,1.175,0.393573368341214,1.41792497384419
05109,0.193440582772318,2.66666666666667,0.37282564982711,2.01362143920291
05111,0.466936145633088,2.78571428571429,0.39737671615956,2.16587304906546
05113,0.461524110724694,1.77272727272727,0.395918567255377,1.84176406800882
05115,0.402117692160643,2.34748427672956,0.41325696566142,2.22035219829933
05117,0.598561638840303,5.1,0.398178981624456,2.38535509076379
05119,0.28166178783921,1.13945578231293,0.304459588022961,1.07745802862943
05121,0.597745761225066,2.25,0.404625930557072,1.98258285830324
05123,0.515897397694691,1.525,0.409018001775087,1.70841933700056
05125,0.315554706861643,1.48670212765957,0.349645481092236,1.47562362264554
05127,0.672625361638067,2.66666666666667,0.403471325885884,2.02443854575749
05129,0.472797374777588,5.35714285714286,0.394792648065258,2.6076442832062
05131,0.30827317617414,1.27542372881356,0.347785803691476,1.35860364506506
05133,-0.0703886507425146,-1.25,0.35985976634663,1.44904169458646
05135,0.186659297979892,0.72,0.344325765163668,1.29439103446705
05137,0.244237895916316,1.7,0.366976270116822,1.82344872486618
05139,0.326243945973365,1.25490196078431,0.368227897400819,1.42771945359099
05141,0.354148831971913,3.07142857142857,0.384438810638693,2.38023125619558
05143,0.308687027418779,1.52645788336933,0.329650468658675,1.45243180478631
05145,0.381577174543735,2.33070866141732,0.39080147138834,2.21245142634331
05147,0.218527679468957,1.0,0.368074522170605,1.60196127212661
05149,0.506584029160075,2.90384615384615,0.414414400383397,2.34029773704501
06001,0.170999096364971,0.445859508852085,0.188981647715355,0.388208127545739
06003,,0.0,0.293735160775616,0.854201270624355
06005,0.229522340054577,0.261363636363636,0.281597052821412,0.479462469484446
06007,0.301397618419967,0.791467576791809,0.319832357242173,0.720137252626404
06009,0.272429574684035,1.08695652173913,0.293506043587812,1.05031353046147
06011,0.192090370874184,0.5,0.283731793811594,0.735347588181763
06013,0.24620789289567,0.783477321814255,0.263958535741147,0.732261077589239
06015,0.243676528613645,0.893617021276596,0.281300099271864,0.870407726723657
06017,0.232310114925251,0.718997361477573,0.258171679809702,0.690413535931414
06019,0.347508075929048,1.30754817987152,0.360915888846949,1.23103221283599
06021,0.477771414907831,2.44871794871795,0.358214125928332,1.78575055454566
06023,0.127972447820501,0.111738148984199,0.168584431504714,0.115625905774875
06025,0.294795230975127,1.21130952380952,0.304919490480893,1.1298820854739
06027,0.12923151080096,0.18,0.264865314785231,0.519548883294908
06029,0.32432162715604,1.21166394779772,0.3360849467486,1.1571419253184
06031,0.335562706233855,0.588461538461538,0.32515658207839,0.611652965181691
06033,0.381629500689465,0.96551724137931,0.349445619909671,0.923008699594827
06035,0.413803487096227,1.60714285714286,0.322584172100934,1.22543074346279
06037,0.268045044946896,0.859854906753933,0.284778207100923,0.803756685231677
06039,0.442936621797479,1.83018867924528,0.401890472415268,1.62013173525018
06041,0.165664208506279,0.429669030732861,0.194127114848802,0.395253600668234
06043,0.15246873406738,0.785714285714286,0.273471930651197,0.818226114825297
06045,0.202928777183783,0.927325581395349,0.245835303216881,0.877749929083191
06047,0.294877788995024,0.884393063583815,0.308996662685637,0.798371923740678
06049,0.53123186319216,0.772727272727273,0.326406525291961,0.845736053762555
06051,0.268366735993455,1.01785714285714,0.289668407994052,0.941860115369538
06053,0.294538316125414,0.839285714285714,0.308196095271823,0.777275359883506
06055,0.316532909524337,0.933747412008282,0.329175556030814,0.864986613614052
06057,0.21558656357267,1.02594339622642,0.25374841524502,0.954223430947229
06059,0.304617563055689,1.02110653178469,0.322616565669807,0.94754053149888
06061,0.314225590396754,1.55921052631579,0.332058345896067,1.46240772689832
06063,0.0984857498042377,1.54545454545455,0.265149967583343,1.18290976401071
06065,0.30383389543254,1.12957116548277,0.319457720022757,1.07110786942841
06067,0.244320732676439,0.716684578183772,0.259022449938452,0.686922734397578
06069,0.305794036540218,1.13981042654028,0.315554078900746,0.993841826386027
06071,0.35808859830488,1.36146766771615,0.372290658699567,1.29697280334426
06073,0.296255056597409,0.961829375549692,0.312880059975004,0.901013519118027
06075,0.0961377341232754,0.022597019813329,0.113417819956898,0.016386673495333
06077,0.332634134056696,1.12346760070053,0.344478496968262,1.07072135973168
06079,0.270251048937586,1.21650524616626,0.29177306902481,1.1117295913357
06081,0.225890175417085,0.711827169534969,0.245242504721616,0.660438562850593
06083,0.267243725854179,0.873538788522848,0.285628115925244,0.796482660041546
06085,0.237969720401095,0.740893347665114,0.256156494645924,0.678441828939103
06087,0.120549374877993,0.128417037507947,0.144707859507427,0.0760536754012873
06089,0.303586417379694,1.38753799392097,0.31650640115576,1.30026049323006
06091,-0.368572339020538,-1.0,0.244273491224089,0.443210550390164
06093,0.339709585808295,1.33974358974359,0.338678934139751,1.23372068377162
06095,0.314305106544854,0.914790996784566,0.328288762304859,0.869002042208533
06097,0.205651119415454,0.625136017410229,0.22616962802399,0.558078303133669
06099,0.285546248368732,0.899044205495818,0.300402925320003,0.848813262457943
06101,0.373187962703336,0.992,0.35025292503305,0.938740147376349
06103,0.394799821941552,1.95689655172414,0.342590837697047,1.60771225976032
06105,0.336504096396671,-0.136363636363636,0.305211688667844,0.601983746126261
06107,0.39299023642544,1.43511450381679,0.385077975074975,1.36003111124237
06109,0.27704689886397,0.591836734693878,0.296168975111882,0.693124900707756
06111,0.289395058120164,0.885775862068966,0.306785668182309,0.820382131692205
06113,0.182013702337667,0.466829798803698,0.201504255814075,0.39876753130041
06115,0.393984105199278,1.59174311926605,0.354510987594529,1.3944277756074
08001,0.273006414372453,0.868794326241135,0.287875799705712,0.808360481214799
08003,0.0965886286386051,-0.2,0.238095310036139,0.4305306087852
08005,0.288326395514724,1.10288640595903,0.304823489974843,1.02111142439632
08007,0.213929701395175,1.5,0.279695046686422,1.12739135740283
08009,-0.108723154760854,0.0,0.280788658299915,0.938642832782871
08011,0.0268974980597145,-1.83333333333333,0.268785691036606,0.442308214515833
08013,0.190589556315348,0.576806659099508,0.209175284468733,0.519831589295484
08014,0.205216547501629,0.629969418960245,0.232627019044979,0.613697571371194
08015,0.470519126588657,0.590909090909091,0.308038229599171,0.8779588764845
08017,0.410723448675122,1.0,0.296930316456728,1.01884458706451
08019,-0.233284841090147,-0.4,0.252785077187914,0.784386968229105
08021,0.291034599334675,0.0,0.280864188898398,0.868496512337462
08023,0.481205916509335,1.1,0.295980150821262,1.00436579381138
08025,0.320806202615905,0.1,0.280127480577169,0.871795712578812
08027,0.784464001514225,0.0,0.292615935903091,0.963529686709513
08029,0.430919551442392,0.985294117647059,0.330903466998066,0.989263803263231
08031,0.177048970628424,0.553737658674189,0.193639000279661,0.508090523982146
08033,0.327466878571202,2.0,0.288181192704267,1.11197963126209
08035,0.30289425317631,1.57112068965517,0.317811390414033,1.4710736853456
08037,0.180704704014439,1.44117647058824,0.240486285423908,1.25677515909394
08039,0.368528179455148,2.54545454545455,0.312242312671529,1.83406015875211
08041,0.273558500156361,1.16173664122137,0.288791168293753,1.08807205333316
08043,0.39900525382052,1.97959183673469,0.330154657660223,1.59465943465747
08045,0.227954906251454,0.830097087378641,0.257524318934019,0.830044300979942
08047,0.162103726194908,1.81818181818182,0.269482722393069,1.21503513180539
08049,0.178589834485782,0.846153846153846,0.269033282627325,0.932333058478526
08051,0.302718265770069,0.833333333333333,0.286497493081317,0.875669437893095
08053,0.258455579613877,0.5,0.288654438506871,0.964151467036606
08055,0.169980101650015,2.10869565217391,0.270274593698616,1.47908144718656
08057,0.118337913507505,0.0,0.283168795128788,0.971621736205538
08059,0.274248107422019,1.12066605839416,0.292707992754772,1.03768817030611
08063,-0.0327696701573498,1.16666666666667,0.220494921485816,1.04475533293306
08065,0.152636333450876,0.5,0.263995480384792,0.82352469559503
08067,0.1887989724273,0.769005847953216,0.231417301268683,0.73716290620737
08069,0.195071719484478,0.779069767441861,0.215779142615326,0.701614369705356
08071,0.642167855140692,3.6,0.31216679121049,1.71353102168183
08073,0.309451764122562,0.8125,0.284569227445706,0.961906305688847
08075,0.312398971224716,1.58571428571429,0.294388063198864,1.31625389277194
08077,0.320019409852263,0.870517928286853,0.32261431926463,0.843243757631902
08079,0.170506102201161,0.1,0.287110234580937,0.866306577849929
08081,0.326672957376084,2.35294117647059,0.288711798017821,1.51808206613441
08083,0.347934517574838,0.46875,0.300932336013621,0.692709774989575
08085,0.41268858500287,1.95454545454545,0.319013189444691,1.5458809560973
08087,0.396569963783923,1.72222222222222,0.307351782299653,1.35506780333175
08089,0.414388113541861,2.95121951219512,0.332702552903472,2.16336590006465
08091,0.631829599627948,-0.416666666666667,0.310673906333143,0.719795786667327
08093,0.162333734359296,0.0625,0.265768931581618,0.61708805641072
08095,0.153680142932256,0.25,0.279564130424433,0.939388777419487
08097,0.310353027143215,1.01388888888889,0.293273826310919,1.00401512123205
08099,0.42727148613514,0.166666666666667,0.29648196841482,0.783809206706726
08101,0.281122342439326,0.85981308411215,0.296085612212233,0.813077998040162
08103,0.283964079572874,0.666666666666667,0.280500344334678,0.90972619951302
08105,-0.0081702318211515,-0.35,0.254337226870154,0.609730489625345
08107,0.253859494259184,1.42261904761905,0.274839961156663,1.2395325123286
08109,0.0443686999797344,0.423076923076923,0.254451992982774,0.805038026556033
08113,-0.135101045141863,-0.428571428571429,0.251416461217041,0.671312882906244
08115,0.973329151267531,3.0,0.295492257271456,1.09528316416177
08117,0.310631650881795,0.833333333333333,0.288878500348688,0.885637335379843
08119,0.271830108836071,1.234375,0.283955289597177,1.13168638497916
08121,0.0791461328839048,0.416666666666667,0.259077369993697,0.819952625924958
08123,0.292087829521739,1.20314318975553,0.309060324064555,1.08949405850268
08125,0.457498959686244,0.5,0.291990725743475,0.910581337413233
09001,0.2753103587217,1.16184053946846,0.294056009632654,1.06864505974139
09003,0.266514857035629,0.818685005031868,0.285967318403297,0.746178816596171
09005,0.254795380309749,0.65375854214123,0.276876322870171,0.591244871771392
09007,0.215841941748406,0.868600682593857,0.242167335695207,0.770887436444805
09009,0.240999740523952,0.870327102803738,0.262212479221458,0.809580973164554
09011,0.27552609544387,1.1753488372093,0.294502294224745,1.08320078716447
09013,0.287415691374623,0.844638949671772,0.303564202387126,0.762475439053065
09015,0.305703445239224,0.868141592920354,0.32075264092679,0.765981522353494
10001,0.400710214585433,1.33139534883721,0.405563084641316,1.28326798166729
10003,0.326953364637585,1.16256830601093,0.345386750955037,1.08621306563695
10005,0.289578249641671,1.14741035856574,0.32568289807436,1.1501990231269
11001,0.159147544134668,0.423483247811651,0.173704073656453,0.379133238622616
12001,0.269878711252428,0.964383561643836,0.288889315510575,0.908940601528653
12003,0.71521021754742,2.59090909090909,0.406297364770539,1.70443352992772
12005,0.397894798739208,1.33,0.401748532933753,1.31725998144607
12007,0.457913597934729,1.63333333333333,0.394218211320547,1.4916108786955
12009,0.33502402187848,1.21221613155834,0.356212311936104,1.16496055893789
12011,0.357894590975613,1.34148397976391,0.376609478625604,1.28871165046074
12013,0.540161287503131,4.75,0.372671512242765,1.58493973357046
12015,0.335561571654363,1.44311377245509,0.365033469390089,1.40875241376198
12017,0.321892398115856,0.905063291139241,0.356203337127754,0.946254579476397
12019,0.377704353682803,1.26911314984709,0.389067691291859,1.22724876855555
12021,0.340852263525942,1.31062670299728,0.364556059760252,1.27036756695097
12023,0.433436778605706,1.83962264150943,0.398076595791491,1.67061521554132
12027,0.575729899737391,2.32352941176471,0.399355578711621,1.74318040334781
12029,0.352153240338449,1.20833333333333,0.369684014174827,1.26433412059284
12031,0.313999275787344,1.24380574826561,0.331974933865688,1.20479920467608
12033,0.369850677621345,1.58348457350272,0.383130293883847,1.52417893906764
12035,0.340459788779957,1.0,0.366015804132341,1.00136068865786
12037,0.342999309469416,2.5,0.368127193549226,1.60555304222044
12039,0.410994396206229,1.25,0.390306051209317,1.28565084543917
12041,0.388274881904918,1.26470588235294,0.373916807145796,1.30655134471939
12043,0.954702701577412,4.1,0.405902383453592,1.78614789045316
12045,0.453646026114317,1.88888888888889,0.377351936541483,1.48646047479059
12047,0.511725674150394,1.61538461538462,0.386031011296543,1.42160739656214
12049,0.418334815188528,1.15384615384615,0.375071057767899,1.27583457260917
12051,0.484904373003247,0.775862068965517,0.398591677102339,1.05236073682099
12053,0.354728310161987,1.10402684563758,0.374515725192316,1.12353742055286
12055,0.436402019762174,0.674242424242424,0.410550912255366,0.858341715832098
12057,0.331790147945553,1.2144420131291,0.34683113181146,1.1864624202146
12059,0.440683951432759,1.13636363636364,0.386622798969055,1.25644516217879
12061,0.311716926309457,1.28807947019868,0.347619192319151,1.2610112155148
12063,0.34895456064159,1.3984375,0.366428246274741,1.35569897580431
12065,0.377783112873584,0.772727272727273,0.373326730930943,1.14214589844073
12067,0.499218454345079,2.66666666666667,0.370715730814607,1.46673193502068
12069,0.369119805797171,1.09151785714286,0.385297337877563,1.08936718606877
12071,0.346345672884384,1.20271580989331,0.368426795435464,1.15104528131479
12073,0.347741270186974,1.29738027015964,0.363602658945238,1.21972370155139
12075,0.470110911271047,2.79310344827586,0.404566198400766,2.11836682863976
12077,0.407975151378377,3.125,0.372228424998458,1.87468190315236
12079,0.476843374398855,1.25,0.385525572860796,1.29100260142332
12081,0.293962211935323,1.43255295429208,0.323054464963574,1.33349097124491
12083,0.321529556244047,1.17064846416382,0.348628352210744,1.16172934248476
12085,0.321736296906451,0.976439790575916,0.354521448809033,0.98799335889051
12086,0.365993332807101,1.36562407352505,0.386463773380815,1.29735845381868
12087,0.194382258556557,0.314516129032258,0.276310201181967,0.471705116873464
12089,0.279851230296583,1.24117647058824,0.334774221791918,1.21965935290989
12091,0.351838046903133,1.40371621621622,0.366770653549074,1.39973124173146
12093,0.18952729995686,1.47368421052632,0.33972919405973,1.39044725998248
12095,0.326521247780152,1.20602462620932,0.342038615476454,1.13986073622842
12097,0.37661611141511,1.08574181117534,0.388248115852943,1.04787752986386
12099,0.351629093212387,1.1824569356301,0.37351013227059,1.14340188451403
12101,0.328062023631544,0.952054794520548,0.349386750809934,0.959446199423494
12103,0.263144957005082,0.726807639836289,0.287783457826925,0.711407001338278
12105,0.355370238368713,1.28698979591837,0.373889932310434,1.24775202880283
12107,0.416628971676164,2.70689655172414,0.397196447590004,2.25537415712635
12109,0.275181340061847,1.05082742316785,0.306683768555846,1.00329498202688
12111,0.324456806469823,1.25087108013937,0.350925720862214,1.2203425980856
12113,0.337027259968666,1.50473933649289,0.35639018785978,1.43828841254915
12115,0.310111076716437,0.980088495575221,0.341391632933518,0.981920695399937
12117,0.325598157101877,1.15415019762846,0.344232361146259,1.09652053998199
12119,0.230295189007983,0.585714285714286,0.340087462800417,0.886548755023027
12121,0.359979642031526,2.22916666666667,0.371245028746566,1.72336604538045
12123,0.378304129409141,3.31,0.379921571027923,2.55155264701777
12125,0.705836367286282,2.90909090909091,0.411749539774091,1.78282690418752
12127,0.3404338411634,1.47054140127389,0.363562941706095,1.40495553948373
12129,0.406942930471772,1.54761904761905,0.396037395922176,1.49671512650106
12131,0.488193858654615,1.66981132075472,0.421222838118013,1.51425841578395
12133,0.680163398133245,2.23076923076923,0.40743488305807,1.64258830141927
13001,0.78344478570635,4.17857142857143,0.474683742488171,2.63533242774595
13003,0.54141825793181,3.19230769230769,0.437699281772586,2.31074610644305
13005,0.617966123572036,3.65384615384615,0.448879121971854,2.4472138982658
13007,-0.8231954475021,0.0,0.404244793025915,1.81621838973215
13009,0.303330486843495,1.40502793296089,0.351978894056468,1.39658802189631
13011,0.589101004155688,2.97058823529412,0.449897914822817,2.26894185656209
13013,0.343821490947149,1.56944444444444,0.384896860075174,1.58099305389008
13015,0.344771294804825,1.212,0.383026843762409,1.28879066338294
13017,0.398825586958501,2.22727272727273,0.419640686503056,2.03848115337577
13019,0.537162009735041,2.12820512820513,0.462913791035284,2.03056013814534
13021,0.35640153837557,1.90547263681592,0.382137576078124,1.84631035276224
13023,0.50282011079751,2.45454545454545,0.428208396872468,2.05946909163047
13025,0.597262479532739,2.36363636363636,0.439877877025271,2.02263871766931
13027,0.670157638376921,3.10526315789474,0.470900301992018,2.40298957358595
13029,0.31469685796467,1.28571428571429,0.378214557659481,1.41313824408948
13031,0.455716071667795,1.76268115942029,0.462855575713579,1.6848697156932
13033,0.364006067344579,1.62566844919786,0.393380504264399,1.6061377835107
13035,0.426249276432185,2.22222222222222,0.424223112796106,2.00776808787474
13037,0.809370987569241,0.0,0.421772393077622,1.79463829934027
13039,0.437346224227974,1.29032258064516,0.429265201695263,1.45821883479611
13043,0.403363017094238,2.64285714285714,0.418649247680084,2.03878659290693
13045,0.377981496421076,1.50441501103753,0.398733798888765,1.44145914075863
13047,0.463780947273791,2.33455882352941,0.457061672175619,2.19818165917584
13049,-0.0186037374159436,0.25,0.408437758251231,1.7712414646051
13051,0.294144454819596,1.09440104166667,0.321780487088374,1.06215149155536
13053,0.667673932955411,2.625,0.415520361200588,1.98581152502112
