GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
55057,2021-04-07,WI,Juneau County,2.68
55059,2021-04-07,WI,Kenosha County,4.46
55061,2021-04-07,WI,Kewaunee County,3.62
55063,2021-04-07,WI,La Crosse County,3.9699999999999998
55065,2021-04-07,WI,Lafayette County,5.0
55067,2021-04-07,WI,Langlade County,5.95
55069,2021-04-07,WI,Lincoln County,8.03
55071,2021-04-07,WI,Manitowoc County,2.58
55073,2021-04-07,WI,Marathon County,6.61
55075,2021-04-07,WI,Marinette County,2.85
55077,2021-04-07,WI,Marquette County,4.35
55078,2021-04-07,WI,Menominee County,1.02
55079,2021-04-07,WI,Milwaukee County,6.26
55081,2021-04-07,WI,Monroe County,2.11
55083,2021-04-07,WI,Oconto County,3.04
55085,2021-04-07,WI,Oneida County,5.84
55087,2021-04-07,WI,Outagamie County,6.67
55089,2021-04-07,WI,Ozaukee County,5.02
55091,2021-04-07,WI,Pepin County,0.9500000000000001
55093,2021-04-07,WI,Pierce County,5.64
55095,2021-04-07,WI,Polk County,12.04
55097,2021-04-07,WI,Portage County,5.15
55099,2021-04-07,WI,Price County,2.9699999999999998
55101,2021-04-07,WI,Racine County,5.08
55103,2021-04-07,WI,Richland County,5.62
55105,2021-04-07,WI,Rock County,6.94
55107,2021-04-07,WI,Rusk County,0.79
55111,2021-04-07,WI,Sauk County,6.5600000000000005
55113,2021-04-07,WI,Sawyer County,4.76
55115,2021-04-07,WI,Shawano County,1.7000000000000002
55117,2021-04-07,WI,Sheboygan County,7.48
55109,2021-04-07,WI,St. Croix County,9.6
55119,2021-04-07,WI,Taylor County,4.88
55121,2021-04-07,WI,Trempealeau County,5.68
55123,2021-04-07,WI,Vernon County,0.55
55125,2021-04-07,WI,Vilas County,2.27
55127,2021-04-07,WI,Walworth County,5.66
55129,2021-04-07,WI,Washburn County,8.89
55131,2021-04-07,WI,Washington County,6.15
55133,2021-04-07,WI,Waukesha County,7.8100000000000005
55135,2021-04-07,WI,Waupaca County,4.0
55137,2021-04-07,WI,Waushara County,1.79
55139,2021-04-07,WI,Winnebago County,4.66
55141,2021-04-07,WI,Wood County,4.94
